ID,NAME_EN,NAME_ZH
953.0,Injury to cervical root,頸神經根損傷
953.1,Injury to dorsal root,背神經根損傷
953.2,Injury to lumbar root,腰神經根損傷
953.3,Injury to sacral root,胝神經根損傷
953.4,Injury to brachial plexus,臂神經叢損傷
953.5,Injury to lumbosacral plexus,腰胝神經叢損傷
953.8,"Injury to nerve roots and spinal plexus, multiple",sites神經根及脊神經叢之多處損傷
953.9,Injury to unspecified site of nerve roots and spinal plexus,神經根及脊神經叢之損傷
954.0,Injury to cervical sympathetic,頸交感神經損傷
954.1,Injury to other sympathetic,其他交感神經損傷
954.8,Injury to other specified nerve(s) of trunk,其他特定之肩及骨盆以外之軀幹神經損傷
954.9,Injury to unspecified nerve of trunk,肩及骨盆以外之軀幹神經損傷
955.0,Injury to axillary nerve,腋神經損傷
955.1,Injury to median nerve,正中神經損傷
955.2,Injury to ulnar nerve,尺神經損傷
955.3,Injury to radial nerve,橈神經損傷
955.4,Injury to musculocutaneous nerve,肌肉及皮膚之神經損傷
955.5,"Injury to cutaneous sensory nerve, upper limb",上肢之皮膚感覺神經損傷
955.6,Injury to digital nerve,指神經損傷
955.7,Injury to other specified nerve(s) of shoulder girdle and upper limb,其他特定之肩及上肢神經損傷
955.8,Injury to multiple nerves of shoulder girdle and upper limb,多處之肩及上肢神經損傷
955.9,Injury to unspecified nerve of shoulder girdle and upper limb,肩及上肢神經損傷
956.0,Injury to sciatic nerve,坐骨神經損傷
956.1,Injury to femoral nerve,股骨神經損傷
956.2,Injury to posterior tibial nerve,脛後神經損傷
956.3,Injury to peroneal nerve,腓神經損傷
956.4,"Injury to cutaneous sensory nerve, lower limb",皮膚感覺神經損傷，下肢
956.5,Injury to other specified nerve(s) of pelvic girdle and lower limb,其他特定之骨盆及下肢之神經損傷
956.8,Injury to multiple nerves of pelvic girdle and lower limb,多處之骨盆及下肢神經損傷
956.9,Injury to unspecified nerve of pelvic girdle and lower limb,骨盆及下肢神經損傷
957.0,Injury to superficial nerves of head and neck,頭及頸之表淺神經損傷
957.1,Injury to other specified nerve(s),其他神經之損傷
957.8,Injury to multiple nerves in several parts,多部位之多處神經損傷
957.9,Injury to unspecified site nerves,神經損傷
958.0,Air embolism,氣栓塞
958.1,Fat embolism,脂肪栓塞
958.2,Secondary and recurrent hemorrhage,續發及復發性出血
958.3,"Post-traumatic wound infection, not elsewhere classified",創傷後傷口感染，NEC
958.4,Traumatic shock,創傷性休克
958.5,Traumatic anuria,創傷性無尿症
958.6,Volkmann's ischemic contracture,Volkmann氏缺血性緊縮
958.7,Traumatic subcutaneous emphysema,創傷性皮下氣腫
958.8,Other early complications of trauma,創傷之其他早期併發症
959.01,"Head injury, unspecified",頭部損傷
959.09,Injury of face and neck,臉及頸損傷
959.1,Injury of trunk,軀幹損傷
959.2,Injury of shoulder and upper arm,肩及上臂損傷
959.3,"Injury of elbow, forearm and wrist",肘，前臂及腕損傷
959.4,"Injury of hand, except finger",手損傷，手指除外
959.5,Injury of finger,手指損傷
959.6,Injury of hip and thigh,髖及大腿損傷
959.7,"Injury of knee, leg, ankle and foot",膝、腿、踝及腳損傷
959.8,"Injury to other specified sites, including multiple",其他特定部位之損傷，包括多處
959.9,"Injury, unspecified site",損傷
960.0,Poisoning by penicillins,盤尼西林(青黴素)中毒
960.1,Poisoning by antifungal antibiotics,治黴菌抗生素中毒
960.2,Poisoning by chloramphenicol group,氯絲菌素群(氯黴素群)中毒
960.3,Poisoning by erythromycin and other macrolides,紅絲菌素(紅黴素)及其他內脂環黴素(大環類黴素)中毒
960.4,Poisoning by tetracycline group,四環素類中毒
960.5,Poisoning by cephalosporin group,頭孢子菌素類中毒
960.6,Poisoning by antimycobacterial antibiotics,治分枝桿菌抗生素中毒
960.7,Poisoning by antineoplastic antibiotics,治腫瘤抗生素中毒
960.8,Poisoning by other specified antibiotics,其他特定之抗生素中毒
960.9,Poisoning by unspecified antibiotic,抗生素中毒
961.0,Poisoning by sulfonamides,磺胺劑中毒
961.1,Poisoning by arsenical anti-infectives,含砷抗感染劑中毒
961.2,Poisoning by heavy metal anti-infectives,重金屬抗感染劑中毒
961.3,Poisoning by quinoline and hydroxyquinoline derivatives,奎寧及氫氧基奎寧衍生物中毒
961.4,Poisoning by antimalarials and drugs acting on other blood protozoa,抗瘧疾及作用於其他血原虫之藥品中毒
961.5,Poisoning by other antiprotozoal drugs,其他抗原虫藥中毒
961.6,Poisoning by anthelmintics,驅虫藥中毒
961.7,Poisoning by antiviral drugs,抗病毒藥中毒
961.8,Poisoning by other antimycobacterial drugs,其他治分枝桿菌劑中毒
961.9,Poisoning by other and unspecified anti-infectives,其他抗感染劑中毒
962.0,Poisoning by adrenal cortical steroids,腎上腺皮質固醇類中毒
962.1,Poisoning by androgens and anabolic congeners,雄激素及合成代用物中毒
962.2,Poisoning by ovarian hormones and synthetic substitutes,卵巢荷爾蒙及合成代用物中毒
962.3,Poisoning by insulins and antidiabetic agents,胰島素及抗糖尿病劑中毒
962.4,Poisoning by anterior pituitary hormones,腦下垂體前葉荷爾蒙中毒
962.5,Poisoning by posterior pituitary hormones,腦下垂體後葉荷爾蒙中毒
962.6,Poisoning by parathyroid and parathyroid derivatives,副甲狀腺及其衍生物中毒
962.7,Poisoning by thyroid and thyroid derivatives,甲狀腺及其衍生物中毒
962.8,Poisoning by antithyroid agents,抗甲狀腺劑中毒
962.9,Poisoning by other and unspecified hormones and synthetic substitutes,其他荷爾蒙及合成物中毒
963.0,Poisoning by antiallergic and antiemetic drugs,抗過敏及止吐劑中毒
963.1,Poisoning by antineoplastic and immunosuppressive drugs,抗腫瘤劑及免疫抑制劑中毒
963.2,Poisoning by acidifying agents,酸化劑中毒
963.3,Poisoning by alkalizing agents,鹼化劑中毒
963.4,"Poisoning by enzymes, not elsewhere classified",酵素中毒，NEC
963.5,"Poisoning by vitamins, not elsewhere classified",維他命中毒，NEC
963.8,Poisoning by other specified systemic agents,其他特定之全身性藥劑中毒
963.9,Poisoning by unspecified systemic agent,全身性藥劑中毒
964.0,Poisoning by iron and its compounds,鐵及其化合物中毒
964.1,Poisoning by liver preparations and other antianemic agents,肝臟製劑及其他抗貧血劑中毒
964.2,Poisoning by anticoagulants,抗凝血劑中毒
964.3,Poisoning by vitamin K(phytonadione),維他命K(維他命
964.4,Poisoning by fibrinolysis-affecting drugs,影響纖維素分解之藥品中毒
964.5,Poisoning by anticoagulant antagonists and other coagulants,抗凝血對抗劑及其他凝血劑中毒
964.6,Poisoning by gamma globulin,丙型球蛋白中毒
964.7,Poisoning by natural blood and blood products,天然血液及血液製品中毒
964.8,Poisoning by other specified agents affecting blood constituents,其他特定之影響血液成份之藥劑中毒
964.9,Poisoning by unspecified agent affecting blood constituents,影響血液成份之藥劑中毒
965.00,"Poisoning by opium(alkaloids), unspecified",鴉片(生物鹼)中毒
965.01,Poisoning by heroin,海洛因中毒
965.02,Poisoning by methadone,麻醉性止痛劑中毒
965.09,Poisoning by other opiates and related narcotics,其他鴉片及相關麻醉劑中毒
965.1,Poisoning by salicylates,水楊酸鹽中毒
965.4,"Poisoning by aromatic analgesics, not elsewhere classified",芳香族鎮痛劑中毒，NEC
965.5,Poisoning by pyrazole derivatives,唑衍生物中毒
965.61,Poisoning by propionic acid derivatives,初油酸衍生物中毒
965.69,Poisoning by other antirheumatics,其他抗風濕病劑中毒
965.7,Poisoning by other non-narcotic analgesics,其他非麻醉性鎮痛劑中毒
965.8,Poisoning by other specified analgesics and,antipyretics其他特定之鎮痛劑、解熱劑所致之中毒
965.9,Poisoning by unspecified analgesic and antipyretic,其他鎮痛劑、解熱劑所致之中毒
966.0,Poisoning by oxazolidine derivatives,噁唑烷衍生物中毒
966.1,Poisoning by hydantoin derivatives,乙丙醯衍生物中毒
966.2,Poisoning by succinimides,琥珀醯亞胺中毒
966.3,Poisoning by other and unspecified anticonvulsants,其他抗痙攣劑中毒
966.4,Poisoning by anti-Parkinsonism drugs,抗柏金森病劑中毒
967.0,Poisoning by barbiturates,巴比妥鹽中毒
967.1,Poisoning by chloral hydrate group,水合三氯乙醛類中毒
967.2,Poisoning by paraldehyde,三聚乙醛中毒
967.3,Poisoning by bromine compounds,溴化合物中毒
967.4,Poisoning by methaqualone compounds,甲苯喹唑酮(甲烷酚二酮)化合物中毒
967.5,Poisoning by glutethimide group,麩乙基亞胺類中毒
967.6,"Poisoning by mixed sedatives, not elsewhere",classified混合鎮靜劑中毒，NEC
967.8,Poisoning by other sedatives and hypnotics,其他鎮靜劑及催眠劑中毒
967.9,Poisoning by unspecified sedative or hypnotic,鎮靜劑及催眠劑中毒
968.0,Poisoning by central nervous system muscle-tone depressants,中樞神經系統肌肉張力抑制劑中毒
968.1,Poisoning by halothane,哈樂森(溴氯三氟乙烷)中毒
968.2,Poisoning by other gaseous anesthetics,其他氣體麻醉劑中毒
968.3,Poisoning by intravenous anesthetics,靜脈注射麻醉劑中毒
968.4,Poisoning by other and unspecified general,anesthetics其他一般麻醉劑中毒
968.5,Poisoning by surface(topical) and infiltration anesthetics,表面及浸潤性麻醉劑中毒
968.6,Poisoning by peripheral nerve-and plexus-blocking anesthetics,末梢神經及神經叢阻斷麻醉劑中毒
968.7,Poisoning by spinal anesthetics,脊髓麻醉劑(半身麻醉)中毒
968.9,Poisoning by other and unspecified local anesthetics,其他局部麻醉劑中毒
969.0,Poisoning by antidepressants,抗抑鬱劑中毒
969.1,Poisoning by phenothiazine-based tranquilizers,含酚塞秦基安神劑中毒
969.2,Poisoning by butyrophenone-based tranquilizers,含乙酸酚酮基安神劑中毒
969.3,"Poisoning by other antipsychotics, neuroleptics, and major tranquilizers",其他抗精神劑，神經弛緩劑及重安神劑中毒
969.4,Poisoning by benzodiazepine-based tranquilizers,含偶氮苯基之安神劑中毒
969.5,Poisoning by other tranquilizers,其他安神劑中毒
969.6,Poisoning by psychodysleptics(hallucinogens),夢幻劑(幻覺原)中毒
969.7,Poisoning by psychostimulants,精神興奮劑中毒
969.8,Poisoning by other specified psychotropic agents,其他特定之精神轉化劑中毒
969.9,Poisoning by unspecified psychotropic agent,精神轉化劑中毒
970.0,Poisoning by analeptics,興奮劑中毒
970.1,Poisoning by opiate antagonists,鴉片頡抗劑中毒
970.8,Poisoning by other specified central nervous system stimulants,其他特定之中樞神經系統興奮劑所致之中毒
970.9,Poisoning by unspecified central nervous system stimulant,中樞神經系統興奮劑所致之中毒
971.0,Poisoning by parasympathomimetics(cholinergics),仿副交感神經作用劑(膽素激導劑)中毒
971.1,Poisoning by parasympatholytics(anticholinergics and antimuscarinics) and spasmolytics,副交感神經抑制劑(抗膽素激導劑及抗毒菌鹼劑)及解痙劑中毒
971.2,Poisoning by sympathomimetics(adrenergics),仿交感神經作用劑(腎上腺素激導劑)中毒
971.3,Poisoning by sympatholytics(antiadrenergics),交感神經抑制劑(抗腎上腺素激導劑)中毒
971.9,Poisoning by unspecified drug primarily affecting autonomic nervous system,主要影響自主神經系統之藥物中毒
972.0,Poisoning by cardiac rhythm regulators,心律調節劑中毒
972.1,Poisoning by cardiotonic glycosides and drugs of similar action,強心甘劑及其類似作用藥品之中毒
972.2,Poisoning by antilipemic and antiarteriosclerotic,drugs抗血脂劑及抗動脈硬化劑中毒
972.3,Poisoning by ganglion-blocking agents,神經節阻斷劑中毒
972.4,Poisoning by coronary vasodilators,冠狀血管擴張劑中毒
972.5,Poisoning by other vasodilators,其他血管擴張劑中毒
972.6,Poisoning by other antihypertensive agents,其他抗高血壓劑中毒
972.7,"Poisoning by antivaricose drugs, including sclerosing agents",抗靜脈曲張劑中毒，包括硬化劑
972.8,Poisoning by capillary-active drugs,微血管致活劑中毒
972.9,Poisoning by other and unspecified agents primarily affecting the cardiovascular system,其他主要影響心臟血管系統藥劑之中毒
973.0,Poisoning by antacids and antigastric secretion drugs,制酸劑及抗胃分泌物藥物中毒
973.1,Poisoning by irritant cathartics,刺激性瀉劑中毒
973.2,Poisoning by emollient cathartics,潤滑性瀉劑中毒
973.3,"Poisoning by other cathartics, including intestinal atonia drugs",其他瀉劑中毒，包括腸弛緩劑中毒
973.4,Poisoning by digestants,消化劑中毒
973.5,Poisoning by antidiarrheal drugs,止瀉劑中毒
973.6,Poisoning by emetics,催吐劑中毒
973.8,Poisoning by specified agents primarily affecting the gastrointestinal system,其他特定之主要影響胃腸系統之藥劑所致之中毒
973.9,Poisoning by unspecified agent primarily affecting the gastrointestinal system,主要影響胃腸系統之藥劑所致之中毒
974.0,Poisoning by mercurial diuretics,汞利尿劑中毒
974.1,Poisoning by purine derivative diuretics,嘌呤類衍生物利尿劑中毒
974.2,Poisoning by carbonic acid anhydrase inhibitors,去水碳酸脢抑制劑中毒
974.3,Poisoning by saluretics,利鹽尿劑中毒
974.4,Poisoning by other diuretics,其他利尿劑中毒
974.5,"Poisoning by electrolytic, caloric, and water-balance agents",電解質，卡路里及水之平衡劑中毒
974.6,"Poisoning by other mineral salts, not elsewhere classified",其他礦鹽中毒，NEC
974.7,Poisoning by uric acid metabolism drugs,尿酸代謝劑中毒
975.0,Poisoning by oxytocic agents,催生劑中毒
975.1,Poisoning by smooth muscle relaxants,平滑肌鬆弛劑中毒
975.2,Poisoning by skeletal muscle relaxants,骨骼肌鬆弛劑中毒
975.3,Poisoning by other and unspecified drugs acting on muscles,其他作用於肌肉之藥品中毒
975.4,Poisoning by antitussives,鎮咳劑中毒
975.5,Poisoning by expectorants,袪痰劑中毒
975.6,Poisoning by anti-common cold drugs,抗感冒劑中毒
975.7,Poisoning by antiasthmatics,抗氣喘劑中毒
975.8,Poisoning by other and unspecified respiratory drugs,其他呼吸道藥品中毒
976.0,Poisoning by local anti-infectives and anti-inflammatory drugs,局部抗感染劑及消炎劑中毒
976.1,Poisoning by antipruritics,止癢劑中毒
976.2,Poisoning by local astringents and local detergents,局部收斂劑及局部清潔劑中毒
976.3,"Poisoning by emollients, demulcents, and",protectants潤滑劑、緩和劑及保護劑中毒
976.4,"Poisoning by keratolytics, keratoplastics, other hair treatment drugs and preparations",去角質劑、角質增生劑、其他毛髮治療劑及其製劑之中毒
976.5,Poisoning by eye anti-infectives and other eye drugs,眼用抗感染劑及其他眼用藥中毒
976.6,"Poisoning by anti-infectives and other drugs and preparations for ear, nose, and throat",耳鼻喉用之抗感染劑與其他藥品及其製劑中毒
976.7,Poisoning by dental drugs topically applied,牙用塗敷藥品中毒
976.8,Poisoning by other agents primarily affecting skin and mucous membrane,其他主要影響作用於皮膚及黏膜之藥品中毒
976.9,Poisoning by unspecified agent primarily affecting skin and mucous membrane,主要影響作用於皮膚及黏膜之藥品中毒
977.0,Poisoning by dietetics,膳食中毒
977.1,Poisoning by lipotropic drugs,親脂性藥品中毒
977.2,"Poisoning by antidotes and chelating agents, not elsewhere classified",解毒劑及螫合劑中毒，NEC
977.3,Poisoning by alcohol deterrents,戒酒劑(酒精厭惡劑)中毒
977.4,Poisoning by pharmaceutical excipients,藥用賦形劑中毒
977.8,Poisoning by other specified drugs and medicinal substances,其他藥品及藥物中毒
977.9,Poisoning by unspecified drug or medicinal,substance藥品及藥物中毒
978.0,Poisoning by BCG,卡介苗中毒
978.1,Poisoning by vaccine of typhoid and paratyphoid,傷寒及副傷寒疫苗中毒
978.2,Poisoning by vaccine of cholera,霍亂疫苗中毒
978.3,Poisoning by vaccine of plague,鼠疫疫苗中毒
978.4,Poisoning by vaccine of tetanus,破傷風疫苗中毒
978.5,Poisoning by vaccine of diphtheria,白喉疫苗中毒
978.6,"Poisoning by pertussis vaccine, including combinations with a pertussis component",百日咳疫苗中毒，包括含百日咳之混合疫苗中毒
978.8,Poisoning by other and unspecified bacterial,vaccines其他細菌性疫苗中毒
978.9,"Poisoning by mixed bacterial vaccines, except combinations with a pertussis component",混合細菌性疫苗中毒，含百日咳之混合疫苗除外
979.0,Poisoning by smallpox vaccine,天花疫苗中毒
979.1,Poisoning by rabies vaccine,狂犬病疫苗中毒
979.2,Poisoning by typhus vaccine,斑疹傷寒疫苗中毒
979.3,Poisoning by yellow fever vaccine,黃熱病疫苗中毒
979.4,Poisoning by measles vaccine,麻疹疫苗中毒
979.5,Poisoning by poliomyelitis vaccine,脊髓灰白質炎疫苗(小兒麻痺疫苗)中毒
979.6,Poisoning by other and unspecified viral and rickettsial vaccines,其他病毒及立克次體疫苗之中毒
979.7,"Poisoning by mixed viral-rickettsial and bacterial vaccines, except combinations with a pertussis component",病毒、立克次體之混合疫苗及細菌性疫苗中毒，含百日咳混合疫苗除外
979.9,Poisoning by other and unspecified vaccines and biological substances,其他疫苗及生物物質之中毒
980.0,Toxic effect of ethyl alcohol,乙醇之毒性作用
980.1,Toxic effect of methyl alcohol,甲醇之毒性作用
980.2,Toxic effect of isopropyl alcohol,異丙醇之毒性作用
980.3,Toxic effect of fusel oil,雜醇油之毒性作用
980.8,Toxic effect of other specified alcohols,其他特定醇類之毒性作用
980.9,Toxic effect of unspecified alcohol,醇類之毒性作用
981,Toxic effect of petroleum products,石油製品之毒性作用
982.0,Toxic effect of benzene and homologues,苯及其同系物之毒性作用
982.1,Toxic effect of carbon tetrachloride,四氯化碳之毒性作用
982.2,Toxic effect of carbon disulfide,二硫化碳之毒性作用
982.3,Toxic effect of other chlorinated hydrocarbon,solvents其他含氯之碳氫溶劑之毒性作用
982.4,Toxic effect of nitroglycol,硝基甘油醇之毒性作用
982.8,Toxic effect of other nonpetroleum-based solvents,其他非石油製品溶劑之毒性作用
983.0,Toxic effect of corrosive aromatics,腐蝕性芳香類族之毒性作用
983.1,Toxic effect of acids,酸類之毒性作用
983.2,Toxic effect of caustic alkalis,苛性鹼類之毒性作用
983.9,"Toxic effect of caustic, unspecified",腐蝕劑之毒性作用
984.0,Toxic effect of inorganic lead compounds,無機鉛化合物之毒性作用
984.1,Toxic effect of organic lead compounds,有機鉛化合物之毒性作用
984.8,Toxic effect of other lead compounds,其他鉛及其化合物之毒性作用
984.9,Toxic effect of unspecified lead compound,鉛及其化合物之毒性作用
985.0,Toxic effect of mercury and its compounds,汞及其化合物之毒性作用
985.1,Toxic effect of arsenic and its compounds,砷及其化合物之毒性作用
985.2,Toxic effect of manganese and its compounds,鎂及其化合物之毒性作用
985.3,Toxic effect of beryllium and its compounds,鈹及其化合物之毒性作用
985.4,Toxic effect of antimony and its compounds,銻及其化合物之毒性作用
985.5,Toxic effect of cadmium and its compounds,鎘及其化合物之毒性作用
985.6,Toxic effect of chromium,鉻之毒性作用
985.8,Toxic effect of other specified metals,其他特定金屬類之毒性作用
985.9,Toxic effect of unspecified metal,金屬類之毒性作用
986,Toxic effect of carbon monoxide,一氧化碳之毒性作用
987.0,Toxic effect of liquefied petroleum gases,液化石油氣類之毒性作用
987.1,Toxic effect of other hydrocarbon gas,其他碳氫類氣體之毒性作用
987.2,Toxic effect of nitrogen oxides,一氧化氮(笑氣)之毒性作用
987.3,Toxic effect of sulfur dioxide,二氧化硫之毒性作用
987.4,Toxic effect of freon,二氯二氟代甲烷(冷凍劑)之毒性作用
987.5,Toxic effect of lacrimogenic gas,催淚瓦斯之毒性作用
987.6,Toxic effect of chlorine gas,氯氣之毒性作用
987.7,Toxic effect of hydrocyanic acid gas,氫氰酸氣之毒性作用
987.8,"Toxic effect of other specified gases, fumes, or",vapors其他特定之氣體、燻煙或蒸氣之毒性作用
987.9,"Toxic effect of unspecified gas, fume, or vapor",氣體、燻煙或蒸氣之毒性作用
988.0,Toxic effect of fish and shellfish,魚及貝類之毒性作用
988.1,Toxic effect of mushrooms,菇類之毒性作用
988.2,Toxic effect of berries and other plants,漿果類及其他植物之毒性作用
988.8,Toxic effect of other specified noxious substances eaten as food,其他特定之有害食物之毒性作用
988.9,Toxic effect of unspecified noxious substance eaten as food,有害食物之毒性作用
989.0,Toxic effect of hydrocyanic acid and cyanides,氫氰酸及氰類之毒性作用
989.1,Toxic effect of strychnine and salts,番木虌及其鹽類之毒性作用
989.2,Toxic effect of chlorinated hydrocarbons,含氯之碳氫化合物類之毒性作用
989.3,Toxic effect of organophosphate and carbamate,有機磷酸鹽及胺基碳酸鹽之毒性作用
989.4,"Toxic effect of other pesticides, not elsewhere classified",其他防疫劑之毒性作用，NEC
989.5,Toxic effect of venom,動物毒液之毒性作用
989.6,Toxic effect of soaps and detergents,肥皂類及清潔劑類之毒性作用
989.7,Toxic effect of aflatoxin and other mycotoxin(food contaminants),黃麴毒素及其他黴菌毒素(食物污染物)之毒性作用
989.81,Toxic effect of asbestos,石棉之毒性作用
989.82,Toxic effect of latex,植物乳汁之毒性作用
989.83,Toxic effect of silicone,矽化物之毒性作用
989.84,Toxic effect of tobacco,煙草之毒性作用
989.89,Toxic effect of other chiefly nonmedicinal as to,source源於其他非醫藥物質為主之毒性作用
989.9,"Toxic effect of unspecified substance, chiefly nonmedicinal as to source",源於非醫藥物質為主之毒性作用
990,"Effects of radiation, unspecified",放射線所致之影響
991.0,Frostbite of face,面部凍傷
991.1,Frostbite of hand,手凍傷
991.2,Frostbite of foot,足凍傷
991.3,Frostbite of other and unspecified sites,其他凍傷
991.4,Immersion foot,足浸病
991.5,Chilblains,凍瘡
991.6,Hypothermia,體溫過低
991.8,Other specified effects of reduced temperature,溫度降低之其他特定影響
991.9,"Effects of reduced temperature, unspecified",溫度降低之影響
992.0,Heat stroke and sunstroke,中暑
992.1,Heat syncope,熱暈厥
992.2,Heat cramps,熱痙攣
992.3,"Heat exhaustion, anhydrotic",缺水性中熱衰竭
992.4,Heat exhaustion due to salt depletion,鹽份缺乏所致之中熱衰竭
992.5,"Heat exhaustion, unspecified",中熱衰竭
992.6,"Heat fatigue, transient",暫時性熱疲勞
992.7,Heat edema,熱水腫
992.8,Other specified of heat effects,其他特定之熱影響
992.9,"Effects of heat and light, unspecified",熱及光之影響
993.0,"Barotrauma, otitic",耳的氣壓傷
993.1,"Barotrauma, sinus",鼻竇氣壓傷
993.2,Other and unspecified effects of high altitude,高空所致之其他之影響
993.3,Caisson disease,潛水夫病
993.4,Effects of air pressure caused by explosion,爆炸所致氣壓之影響
993.8,Other specified effects of air pressure,氣壓之其他特定影響
993.9,Unspecified effect of air pressure,氣壓之影響
994.0,Effects of lightning,雷擊後之影響
994.1,Effects of drowning and nonfatal submersion,淹水及非致命性溺水之影響
994.2,Effects of hunger,饑餓之影響
994.3,Effects of thirst,口渴之影響
994.4,Exhaustion due to exposure,暴露所致之衰竭
994.5,Exhaustion due to excessive exertion,過度用力所致之衰竭
994.6,Motion sickness,暈症
994.7,Sphyxiation and strangulation,窒息及勒斃
994.8,Electrocution and nonfatal effects of electric current,電死及電流所致之非致命性影響
994.9,Other effects of external causes,外因所致之其他影響
995.0,Other anaphylactic shock,其他過敏性休克
995.1,Angioneurotic edema,血管神經性水腫
995.2,"Unspecified adverse effect of drug, medicinal and biological substance",藥品、藥物及生物物質所致之不良影響
995.3,"Allergy, unspecified",過敏
995.4,Shock due to anesthesia,麻醉所致之休克
995.50,"Child abuse, unspecified",受虐兒童
995.51,Child emotional/psychological abuse,情緒或心理受虐兒童
995.52,Child neglect(nutritional),疏於照顧之兒童(營養)
995.53,Child sexual abuse,性受虐兒童
995.54,Child physical abuse,精神受虐兒童
995.55,Shaken infant syndrome,嬰兒搖晃症候群
995.59,Other child abuse and neglect,其他受虐和疏於照顧之兒童
995.60,Anaphylactic shock due to unspecified food,食物引起之過敏性休克
995.61,Anaphylactic shock due to peanuts,花生引起之過敏性休克
995.62,Anaphylactic shock due to crustaceans,甲殼類引起之過敏性休克
995.63,Anaphylactic shock due to fruits and vegetables,水果和蔬菜引起之過敏性休克
995.64,Anaphylactic shock due to tree nuts and seeds,樹木果實和種子引起之過敏性休克
995.65,Anaphylactic shock due to fish,魚引起之過敏性休克
995.66,Anaphylactic shock due to food additives,食物添加劑引起之過敏性休克
995.67,Anaphylactic shock due to milk products,乳製品引起之過敏性休克
995.68,Anaphylactic shock due to eggs,蛋引起之過敏性休克
995.69,Anaphylactic shock due to other specified food,其他特定食物引起之過敏性休克
995.7,"Other adverse food reactions, not elsewhere",classified其他不良食物反應，NEC
995.80,"Adult maltreatment, unspecified",成人養護欠妥
995.81,Adult physical abuse,精神受虐之成人
995.82,Adult emotional/psychological abuse,情緒或心理受虐之成人
995.83,Adult sexual abuse,性受虐之成人
995.84,Adult neglect(nutritional),疏於照顧之成人(營養)
995.85,Other adult abuse and neglect,其他受虐和疏於照顧之成人
995.86,Malignant hyperthermia,惡性體溫過高
995.89,Other specified adverse effects not elsewhere,classified其他特定之不良影響，NEC
996.00,"Mechanical complication of unspecified cardiac device, implant and graft",心臟裝置物、植入及移植物之機械性併發症
996.01,Mechanical complication due to cardiac pacemaker(electrode),心臟節律器(電極)所致之機械性併發症
996.02,Mechanical complication due to heart valve,prosthesis心臟瓣膜裝置物所致之機械性併發症
996.03,Mechanical complication due to coronary bypass,graft冠狀動脈迴路移植所致之機械性併發症
996.04,Mechanical complication due to automatic implantable cardiac defibrillator,自動可植入性心臟去顫器所致之機械性併發症
996.09,"Other mechanical complication of cardiac device, implant and graft",其他心臟裝置物、植入及移植物所致之機械性併發症
996.1,"Mechanical complication of other vascular device, implant and graft",其他血管裝置物、植入及移植物所致之機械性併發症
996.2,"Mechanical complication of nervous system device, implant and graft",神經系統裝置物、植入及移植物所致之機械性併發症
996.30,"Mechanical complication of unspecified genitourinary device, implant and graft",泌尿生殖系統裝置物、植入及移植物所致之機械性併發症
996.31,Mechanical complication due to urethral(indwelling) catheter,導尿管所致之機械性併發症
996.32,Mechanical complication due to intrauterine contraceptive device,子宮內避孕裝置所致之機械性併發症
996.39,"Mechanical complication of other genitourinary device, implant and graft",其他泌尿生殖系統裝置物、植入及移植物所致之機械性併發症
996.4,"Mechanical complication of internal orthopedic device, implant and graft",體內矯形外科裝置物、植入及移植物所致之機械性併發症
996.51,Mechanical complication due to corneal graft,角膜移植物所致之機械性併發症
996.52,"Mechanical complication due to graft of other tissue, not elsewhere classified",其他組織移植物所致之機械性併發症，NEC
996.53,Mechanical complication due to ocular lens,prosthesis水晶體移植物所致之機械性併發症
996.54,Mechanical complication due to breast prosthesis,乳房移植物所致之機械性併發症
996.55,Mechanical complication due to artificial skin graft and decellularized allodermis,人工皮瓣和非細胞組成的異體皮膚移植所致之機械性併發症
996.56,Mechanical complication due to peritoneal dialysis catheter,腹膜透析導管所致之機械性併發症
996.59,"Mechanical complication due to other implant and internal device, NEC.","其他植入和體內裝置物所致之機械性併發症,NEC"
996.60,"Infection and inflammatory reaction due to unspecified internal prosthetic device, implant, and graft",體內裝置物、植入及移植物所致之感染及發炎反應
996.61,"Infection and inflammatory reaction due to cardiac device, implant and graft",心臟的裝置物、植入及移植物所致之感染及發炎反應
996.62,"Infection and inflammatory reaction due to other vascular device, implant, and graft",其他血管裝置物、植入及移植物所致之感染及發炎反應
996.63,"Infection and inflammatory reaction due to nervous system device, implant, and graft",神經系統裝置物、植入及移植物所致之感染及發炎反應
996.64,Infection and inflammatory reaction due to indwelling urinary catheter,導尿管所致之感染及發炎反應
996.65,"Infection and inflammatory reaction due to other genitourinary device, implant, and graft",生殖泌尿裝置物、植入及移植物所致之感染及發炎反應
996.66,Infection and inflammatory reaction due to internal joint prosthesis,體內關節裝置物所致之感染及發炎反應
996.67,"Infection and inflammatory reaction due to other internal orthopedic device, implant, and graft",其他體內矯形裝置物、植入及移植物腹膜透析導管所致之感染及發炎反應
996.68,Infection and inflammatory reaction due to peritoneal dialysis catheter,腹膜透析導管所致之感染及發炎反應
996.69,"Infection and inflammatory reaction due to other internal prosthetic device, implant, and graft",其他體內裝置物、植入及移植物所致之感染及發炎反應
996.70,"Other complications due to unspecified device, implant, and graft",體內裝置物、植入及移植物之其他併發症
996.71,Other complications due to heart valve prosthesis,心臟瓣膜裝置物之其他併發症
